stop_name,stop_lat,stop_lon,icon
De Montigny / du Tricentenaire,45.651671,-73.502347,circle
du Tricentenaire / De Montigny,45.651278999999995,-73.501764,circle
Gouin / 132e Avenue,45.696827,-73.500191,circle
Gouin / 132e Avenue,45.696723999999996,-73.500385,circle
René-Lévesque / 5e Avenue,45.63803,-73.501941,circle
René-Lévesque / 5e Avenue,45.637816,-73.50184499999999,circle
De Montigny / 43e Avenue,45.664943,-73.500853,circle
De Montigny / 43e Avenue,45.664653,-73.500791,circle
École Daniel-Johnson,45.650718,-73.498099,circle
René-Lévesque / 8e Avenue,45.640028,-73.501253,circle
René-Lévesque / 8e Avenue,45.639778,-73.50116899999999,circle
Cimetière des Trembles,45.682247,-73.500478,circle
De Montigny / 47e Avenue,45.667093,-73.50014,circle
De Montigny / 47e Avenue,45.666897,-73.500096,circle
Saint-Jean-Baptiste / René-Lévesque,45.641678999999996,-73.500242,circle
René-Lévesque / Saint-Jean-Baptiste,45.641794,-73.50043199999999,circle
Saint-Jean-Baptiste / René-Lévesque,45.641577000000005,-73.50065,circle
René-Lévesque / Saint-Jean-Baptiste,45.641474,-73.500446,circle
De La Rousselière / De Montigny,45.668502000000004,-73.499429,circle
De Montigny / De La Rousselière,45.668592,-73.499657,circle
De La Rousselière / De Montigny,45.668387,-73.49982,circle
De Montigny / De La Rousselière,45.668304,-73.49959799999999,circle
De Montigny / 51e Avenue,45.669917,-73.499212,circle
De Montigny / 51e Avenue,45.669742,-73.499111,circle
René-Lévesque / 14e Avenue,45.643632000000004,-73.499664,circle
René-Lévesque / 14e Avenue,45.643449,-73.499557,circle
Sherbrooke / No 15400,45.688014,-73.49848,circle
53e Avenue / De Montigny,45.671238,-73.49845,circle
53e Avenue / De Montigny,45.671234999999996,-73.498931,circle
De Montigny / 53e Avenue,45.671105,-73.49865,circle
53e Avenue / De Montigny,45.671372,-73.49922099999999,circle
Sherbrooke / Polyvalente Pointe-aux-Trembles,45.685758,-73.499259,circle
René-Lévesque / 16e Avenue,45.644982,-73.499223,circle
René-Lévesque / 16e Avenue,45.644778,-73.499126,circle
Sherbrooke / 81e Avenue,45.690526,-73.497867,circle
Sherbrooke / 81e Avenue,45.690104,-73.497598,circle
René-Lévesque / 18e Avenue,45.646303,-73.49879,circle
René-Lévesque / du Poitou,45.646646000000004,-73.498504,circle
Gouin / 134e Avenue,45.697373999999996,-73.497343,circle
Gouin / 134e Avenue,45.697495,-73.49695899999999,circle
René-Lévesque / des Saules,45.648168,-73.497798,circle
René-Lévesque / des Saules,45.64785,-73.49799,circle
Saint-Jean-Baptiste / De La Gauchetière,45.641234999999995,-73.49752,circle
Saint-Jean-Baptiste / De La Gauchetière,45.641099,-73.497777,circle
81e Avenue / Forsyth,45.689974,-73.496135,circle
53e Avenue / Victoria,45.670767,-73.496175,circle
De La Rousselière / Victoria,45.667706,-73.49579399999999,circle
De La Rousselière / Victoria,45.667953999999995,-73.496195,circle
du Tricentenaire / René-Lévesque,45.650439,-73.49485899999999,circle
du Tricentenaire / René-Lévesque,45.650314,-73.49530899999999,circle
René-Lévesque / du Tricentenaire,45.649821,-73.49512299999999,circle
CLSC de l'Est-de-Montréal,45.666041,-73.494274,circle
Notre-Dame / De La Rousselière,45.667775,-73.494461,circle
Notre-Dame / De La Rousselière,45.667972999999996,-73.49426700000001,circle
Notre-Dame / 54e Avenue,45.670694,-73.49408100000001,circle
53e Avenue / Notre-Dame,45.670543,-73.494835,circle
Notre-Dame / 54e Avenue,45.67073,-73.493883,circle
Notre-Dame / 58e Avenue,45.673476,-73.493368,circle
Notre-Dame / 57e Avenue,45.672986,-73.493321,circle
Notre-Dame / 43e Avenue,45.663857,-73.49398599999999,circle
Notre-Dame / 43e Avenue,45.663421,-73.493698,circle
Notre-Dame / 41e Avenue,45.661843,-73.493525,circle
Notre-Dame / 60e Avenue,45.675321999999994,-73.492811,circle
Notre-Dame / 39e Avenue,45.660540999999995,-73.493036,circle
Notre-Dame / 39e Avenue,45.660497,-73.493218,circle
Notre-Dame / 1re Avenue,45.633674,-73.493652,circle
Notre-Dame / 1re Avenue,45.63371,-73.493394,circle
Sherbrooke / Gouin,45.697494,-73.491497,circle
Sherbrooke / Gouin,45.697354,-73.491957,circle
Notre-Dame / 64e Avenue,45.678073,-73.492424,circle
Notre-Dame / 64e Avenue,45.67785,-73.49231,circle
Notre-Dame / 41e Avenue,45.661776,-73.493319,circle
Notre-Dame / 36e Avenue,45.65866,-73.492747,circle
Notre-Dame / 36e Avenue,45.65833,-73.49245,circle
Notre-Dame / 67e Avenue,45.67945,-73.492148,circle
Notre-Dame / 67e Avenue,45.679186,-73.49206099999999,circle
du Tricentenaire / Victoria,45.649882,-73.49222900000001,circle
du Tricentenaire / Victoria,45.649808,-73.493037,circle
Saint-Jean-Baptiste / Victoria,45.640307,-73.492937,circle
Saint-Jean-Baptiste / Victoria,45.640484,-73.49292,circle
Parc-Nature de la Pointe-aux-Prairies,45.681245000000004,-73.491497,circle
Notre-Dame / 3e Avenue,45.635201,-73.49275300000001,circle
Notre-Dame / 3e Avenue,45.634931,-73.49265799999999,circle
Notre-Dame / No 13295,45.6572,-73.49226800000001,circle
Notre-Dame / Beausoleil,45.682884,-73.491213,circle
Notre-Dame / No 15291,45.685959000000004,-73.490374,circle
Notre-Dame / 32e Avenue,45.655941,-73.49160400000001,circle
Notre-Dame / 32e Avenue,45.65565,-73.491196,circle
Notre-Dame / No 13280,45.657047999999996,-73.492025,circle
Notre-Dame / 6e Avenue,45.63708,-73.49176899999999,circle
Notre-Dame / 6e Avenue,45.636853,-73.49167800000001,circle
Notre-Dame / Bellevue,45.685023,-73.49063100000001,circle
81e Avenue / Victoria,45.689507,-73.493135,circle
Notre-Dame / No 15290,45.685934,-73.490219,circle
Notre-Dame / 79e Avenue,45.687189000000004,-73.489874,circle
Notre-Dame / 8e Avenue,45.638373,-73.49107,circle
Notre-Dame / 8e Avenue,45.638132,-73.49098199999999,circle
Notre-Dame / Bellevue,45.684729,-73.490553,circle
Notre-Dame / Beausoleil,45.682657,-73.491113,circle
Notre-Dame / 81e Avenue,45.689215999999995,-73.489473,circle
81e Avenue / Notre-Dame,45.689059,-73.490246,circle
Notre-Dame / 81e Avenue,45.688904,-73.489402,circle
Notre-Dame / Place Saint-Georges,45.653751,-73.490259,circle
Notre-Dame / Place Saint-Georges,45.653937,-73.49013000000001,circle
Notre-Dame / Saint-Jean-Baptiste,45.64018,-73.49029499999999,circle
Saint-Jean-Baptiste / Notre-Dame,45.639917,-73.49055899999999,circle
Notre-Dame / Saint-Jean-Baptiste,45.639739,-73.490196,circle
Notre-Dame / 14e Avenue,45.642154999999995,-73.48998900000001,circle
Notre-Dame / 14e Avenue,45.641932000000004,-73.489805,circle
Notre-Dame / Antoine-Chaudillon,45.692694,-73.48850999999999,circle
Notre-Dame / 86e Avenue,45.692464,-73.488417,circle
Notre-Dame / 16e Avenue,45.643679999999996,-73.48984200000001,circle
Notre-Dame / 16e Avenue,45.643269000000004,-73.489678,circle
Notre-Dame / 26e Avenue,45.652275,-73.48965600000001,circle
Notre-Dame / 26e Avenue,45.651976,-73.489251,circle
Sainte-Maria-Goretti / Terrasse Maria-Goretti,45.695888000000004,-73.486367,circle
Notre-Dame / 19e Avenue,45.645547,-73.48939200000001,circle
Notre-Dame / 19e Avenue,45.645296,-73.489281,circle
Sherbrooke / Delphis-Delorme,45.698318,-73.487665,circle
Notre-Dame / No 12620,45.647003999999995,-73.488546,circle
du Tricentenaire / Notre-Dame,45.649115,-73.48906,circle
Notre-Dame / du Tricentenaire,45.64888,-73.48783900000001,circle
du Tricentenaire / Notre-Dame,45.649289,-73.48859,circle
Notre-Dame / 24e Avenue,45.649854,-73.488196,circle
Notre-Dame / No 12625,45.647267,-73.488647,circle
Sainte-Maria-Goretti / 96e Avenue,45.69911,-73.483118,circle
Sainte-Maria-Goretti / 96e Avenue,45.698865999999995,-73.483129,circle
100e Avenue / Bureau,45.700996,-73.48060500000001,circle
Gosford / Saint-Antoine,45.509864,-73.554886,circle
Station Champ-de-Mars (St-Antoine / Gosford),45.509293,-73.5554,circle
Viger / Saint-Denis,45.512023,-73.555537,circle
du Centre / de la Sucrerie,45.484004,-73.560153,circle
Oratoire Saint-Joseph (Queen-Mary/du Frère-André),45.493303999999995,-73.62043100000001,circle
Oratoire Saint-Joseph (Queen-Mary/No 3800),45.493111999999996,-73.620878,circle
Dickson / Ontario,45.567132,-73.53054200000001,circle
Sauvé / Elzéar-Soucy,45.533919,-73.666157,circle
Sauvé / Elzéar-Soucy,45.533569,-73.665977,circle
Perras / 51e Avenue,45.65325,-73.57465400000001,circle
Perras / 49e Avenue,45.652291999999996,-73.575365,circle
Honoré-Beaugrand / Dubuisson,45.592351,-73.52136999999999,circle
Saint-Jean-Baptiste / No 12120,45.662489,-73.544413,circle
Industriel / Jean-Sicard,45.651434,-73.517363,circle
Crémazie / Musset,45.564728,-73.605203,circle
Crémazie / Musset,45.564240000000005,-73.604715,circle
Gouin / LeMesurier,45.513551,-73.748176,circle
Gouin / LeMesurier,45.513335,-73.748214,circle
Viger / de l'Hôtel-de-Ville,45.509639,-73.557342,circle
Viger / Saint-Laurent,45.507692,-73.558642,circle
Perras / 25e Avenue,45.640205,-73.593879,circle
Saint-Antoine / de la Cathédrale,45.497689,-73.56598199999999,circle
Gouin / No 6880,45.62854,-73.620171,circle
Notre-Dame / de Bonsecours,45.509871999999994,-73.552828,circle
Station Charlevoix (Charlevoix / de Châteauguay),45.478179,-73.568974,circle
Centre de transport Legendre,45.545264,-73.646847,circle
Centre de transport Legendre,45.545538,-73.646845,circle
Monument Sir-George-Étienne-Cartier,45.514758,-73.58457800000001,circle
Monument Sir-George-Étienne-Cartier,45.514624,-73.584999,circle
Sherbrooke / No 4751,45.560829999999996,-73.554615,circle
Sherbrooke / No 5600,45.57253,-73.54979,circle
Pavillon Grace Dart (Sherbrooke / No 6082),45.578319,-73.54592199999999,circle
René-Lévesque / No 865,45.648812,-73.496064,circle
René-Lévesque / du Tricentenaire,45.649072,-73.49587,circle
du Tricentenaire / Joseph-d'Argent,45.651123,-73.499121,circle
du Tricentenaire / No 1735,45.651734999999995,-73.504749,circle
Sherbrooke / No 13092,45.656784,-73.50922800000001,circle
Sherbrooke / No 13092,45.656573,-73.509625,circle
Sherbrooke / 42e Avenue,45.665529,-73.506011,circle
Sainte-Maria-Goretti / 100e Avenue,45.700717,-73.48289100000001,circle
Sainte-Maria-Goretti / 100e Avenue,45.700559999999996,-73.482973,circle
Prince-Arthur / No 14135,45.671176,-73.509209,circle
Prince-Arthur / No 14135,45.671177,-73.509049,circle
52e Avenue / Prince-Arthur,45.671783000000005,-73.506695,circle
52e Avenue / Prince-Arthur,45.67196,-73.507039,circle
Parc-Nature de la Pointe-aux-Prairies,45.681385999999996,-73.491612,circle
des Seigneurs / du Canal,45.484678,-73.56535799999999,circle
des Seigneurs / du Canal,45.484736,-73.565574,circle
Station Honoré-Beaugrand / Terminus Nord,45.597066999999996,-73.536244,circle
Station Honoré-Beaugrand / Terminus Nord,45.597021000000005,-73.536086,circle
Sherbrooke / No 5300,45.568858,-73.552291,circle
SAAQ (Henri-Bourassa / No 750),45.542194,-73.676194,circle
CLSC de l'Est-de-Montréal,45.666571999999995,-73.494478,circle
Saint-Jean-Baptiste / Place Pointe-aux-Trembles,45.642311,-73.504163,circle
Sherbrooke / Réal-Benoit,45.677112,-73.50244,circle
Cimetière des Trembles,45.682553999999996,-73.50054300000001,circle
École secondaire de la Pointe-aux-Trembles,45.686125,-73.499308,circle
Saint-Patrick / Atwater,45.476578,-73.575792,circle
Saint-Patrick / Atwater,45.476649,-73.575952,circle
100e Avenue / Bureau,45.701116,-73.480581,circle
Sherbrooke / No 15400,45.688389,-73.49852,circle
Henri-Bourassa / Colbert,45.61785,-73.59227,circle
Henri-Bourassa / Nicolas-Josselin,45.618306,-73.592067,circle
Rosemont / Pavillon Rosemont,45.577222,-73.561026,circle
Ridgewood / No 3600,45.492321000000004,-73.612094,circle
Ridgewood / No 3550,45.493077,-73.611113,circle
Ridgewood / No 3360,45.49423,-73.61043199999999,circle
Remembrance / du Chalet (Belvédère Kondiaronk),45.503406,-73.59410600000001,circle
Belvédère Camillien-Houde,45.510661,-73.593238,circle
Belvédère Camillien-Houde,45.51059,-73.593386,circle
Saint-Joseph / No 3600,45.552486,-73.566068,circle
Hochelaga / Florian,45.539109,-73.556053,circle
Beaubien / Place Beaubien,45.582842,-73.563674,circle
Beaubien / Place Beaubien,45.583175,-73.563674,circle
Station Viau,45.561221999999994,-73.54695799999999,circle
Station Honoré-Beaugrand / Terminus Nord,45.596932,-73.535748,circle
Station Honoré-Beaugrand / Terminus Nord,45.597038,-73.53663,circle
Station Honoré-Beaugrand / Terminus Nord,45.59714,-73.53648100000001,circle
Station Henri-Bourassa,45.556468,-73.666911,circle
Grenet / No 11940,45.526785,-73.711506,circle
Industriel / Dollard-Desjardins,45.649836,-73.517871,circle
Lajeunesse / de Louvain,45.550515999999995,-73.651786,circle
Hôpital général (des Pins/Côte-des-Neiges),45.496,-73.588553,circle
Saint-Mathieu / Baile,45.492961,-73.577883,circle
Station Vendôme,45.474146000000005,-73.603524,circle
Station Vendôme,45.473661,-73.603873,circle
Saint-Joseph / Molson,45.542854,-73.57218,circle
Gouin / Wood,45.511485,-73.751768,circle
Gouin / Joseph-Saucier,45.518446000000004,-73.743471,circle
Gouin / Antoine-Berthelet,45.520115000000004,-73.741357,circle
Gouin / Albert-Prévost,45.522844,-73.73785699999999,circle
Gouin / Résidence Saraguay,45.515363,-73.746314,circle
Gouin / Résidence Saraguay,45.515063,-73.746382,circle
D'Iberville / Crémazie,45.55812,-73.612013,circle
D'Iberville / Crémazie,45.558572999999996,-73.613,circle
Jean-Talon / Drolet,45.537393,-73.615162,circle
De Maisonneuve / du Fort,45.492739,-73.58278100000001,circle
Jean-Talon / No 5000,45.496375,-73.650481,circle
Saint-Jean-Baptiste / Urgel-Charbonneau,45.646164,-73.523445,circle
Jarry / Joseph-Guibord,45.565721999999994,-73.607924,circle
Jarry / Joseph-Guibord,45.565482,-73.607926,circle
De Chateaubriand / Villeray,45.54338,-73.621147,circle
De Chateaubriand / Faillon,45.542283000000005,-73.61874399999999,circle
Villeray / 6e Avenue,45.558896999999995,-73.605987,circle
Villeray / de Gênes,45.570302000000005,-73.595635,circle
Henri-Bourassa / No 8255,45.626846,-73.579109,circle
Station Atwater (Atwater / Tupper),45.489027,-73.583939,circle
Complexe sportif Claude-Robillard,45.553256,-73.638565,circle
Complexe sportif Claude-Robillard,45.553189,-73.638793,circle
Clark / Voie ferrée,45.529156,-73.608181,circle
Rachel / André-Laurendeau,45.54311,-73.561854,circle
Sherbrooke / Westmore,45.455601,-73.640855,circle
Station Henri-Bourassa,45.555678,-73.667348,circle
Keller / Laurentien,45.524465,-73.712521,circle
Keller / Laurentien,45.524551,-73.712645,circle
Station Vendôme,45.473853000000005,-73.603509,circle
Station Vendôme,45.473765,-73.604298,circle
Côte-Saint-Luc / Saint-Ignatius,45.465128,-73.654154,circle
Station Villa-Maria,45.479498,-73.61958,circle
Hôpital du Sacré-Coeur (Gouin / Fréchette),45.533918,-73.716841,circle
Prison de Bordeaux,45.546471000000004,-73.690351,circle
Prison de Bordeaux,45.546494,-73.690543,circle
Hôpital Notre-Dame-de-la-Merci (Gouin/Norwood),45.547084999999996,-73.686885,circle
Hôpital Notre-Dame-de-la-Merci,45.547143,-73.687014,circle
Henri-Bourassa / Lambert,45.569669,-73.65899499999999,circle
Université Concordia / Campus Loyola,45.457857000000004,-73.638935,circle
Victoria / No 4701,45.485509,-73.617985,circle
Victoria / No 4685,45.485504,-73.617711,circle
Victoria / No 4826,45.486433,-73.620039,circle
Victoria / No 4811,45.486444,-73.619799,circle
Notre-Dame / Saint-Sulpice,45.505306,-73.556275,circle
Saint-Grégoire / Saint-André,45.531411,-73.591444,circle
Papineau / La Fontaine,45.524373,-73.55635,circle
Saint-Jacques / Beaconsfield,45.464411,-73.615707,circle
Saint-Jacques / Upper-Lachine,45.464524,-73.615213,circle
Notre-Dame / Place Saint-Henri,45.47768,-73.58461899999999,circle
Station Place-Saint-Henri,45.477069,-73.58629599999999,circle
Hôpital Sainte-Justine (Côte-Ste-Catherine/Hudson),45.502494,-73.623857,circle
Hôpital Sainte-Justine (Côte-Ste-Catherine/Hudson),45.502739,-73.62389399999999,circle
de l'Acadie / No 10500,45.533587,-73.676771,circle
de l'Acadie / de Persillier,45.534248999999996,-73.67451700000001,circle
Marché Central (de l'Acadie / Crémazie),45.5314,-73.649997,circle
Saint-Michel / William-Tremblay,45.547751,-73.5617,circle
Saint-Michel / William-Tremblay,45.547670000000004,-73.562118,circle
Station Henri-Bourassa,45.556197,-73.667004,circle
de l'Acadie / Crémazie,45.530221000000004,-73.6478,circle
Gince / No 55,45.526794,-73.654147,circle
Gince / No 95,45.526405,-73.654552,circle
Décarie / Kenmore,45.490901,-73.646012,circle
Ridgewood / No 3635,45.492699,-73.613385,circle
Ridgewood / No 3600,45.492525,-73.612424,circle
Ridgewood / No 3550,45.492968,-73.61125600000001,circle
Ridgewood / No 3440,45.49389,-73.612544,circle
Cimetière Notre-Dame-des-Neiges,45.495952,-73.608325,circle
Remembrance / Cavalerie du SPVM,45.502365000000005,-73.596124,circle
La Ronde,45.521352,-73.53384399999999,circle
Pont Jacques-Cartier (Papineau/Logan),45.524266,-73.555805,circle
du Docteur-Penfield / Côte-des-Neiges,45.496707,-73.586311,circle
du Docteur-Penfield / Réservoir McTavish,45.505324,-73.578395,circle
Haig / No 2105,45.58054,-73.524829,circle
René-Lévesque / De Champlain,45.520834,-73.55058199999999,circle
Notre-Dame / Raoul-Jobin,45.695258,-73.487274,circle
Collège Français (Fairmount / de l'Esplanade),45.521575,-73.596717,circle
Louis-H.-La Fontaine / Chénier,45.596171999999996,-73.54580899999999,circle
Beaubien / De Normanville,45.539379,-73.600213,circle
Station Beaubien,45.535534999999996,-73.60465500000001,circle
O'Brien / Forbes,45.534201,-73.709689,circle
O'Brien / Forbes,45.534384,-73.710263,circle
O'Brien / de Louisbourg,45.530428,-73.703707,circle
O'Brien / de Louisbourg,45.530477000000005,-73.704065,circle
Station Monk (Allard / Monk),45.451246000000005,-73.5931,circle
Station Monk (Allard / Monk),45.451075,-73.593427,circle
Station Monk (Monk / Allard),45.451428,-73.593284,circle
Station Monk (Monk / Allard),45.450824,-73.59321700000001,circle
Hadley / Allard,45.451642,-73.591561,circle
Saint-Rémi / Sainte-Émilie,45.469742,-73.588888,circle
Saint-Jacques / Lucien-L'Allier,45.493204,-73.568129,circle
Forbes / Saint-Évariste,45.533496,-73.711298,circle
Côte-des-Neiges / de La Peltrie,45.499896,-73.629873,circle
Côte-des-Neiges / de La Peltrie,45.499904,-73.630248,circle
des Pins / No 1550,45.497496000000005,-73.58705400000001,circle
Hôpital général (des Pins/Côte-des-Neiges),45.496478,-73.587843,circle
d'Argenson / Voie ferrée,45.475994,-73.570337,circle
De Condé / du Centre,45.484973,-73.558187,circle
du Centre / De Condé,45.485228,-73.55838,circle
Peel / Ottawa,45.494012,-73.55956,circle
Peel / Ottawa,45.494248999999996,-73.55974,circle
Dickson / No 1505,45.566408,-73.527606,circle
Dickson / No 1505,45.5664,-73.528311,circle
de l'Assomption / de Marseille,45.569018,-73.546244,circle
Station Honoré-Beaugrand / Terminus Sud,45.59655,-73.534617,circle
Station Université-de-Montréal,45.504028000000005,-73.618055,circle
Station Université-de-Montréal,45.504293,-73.618029,circle
Sainte-Maria-Goretti / 93e Avenue,45.697281,-73.484844,circle
Sainte-Maria-Goretti / 93e Avenue,45.697125,-73.48486700000001,circle
Décarie / Dupuis,45.486644,-73.636685,circle
Bourret / Coolbrook,45.487038,-73.63996999999999,circle
Jean-Grou / Industriel,45.657801,-73.515764,circle
Industriel / Jean-Grou,45.657602000000004,-73.515465,circle
Industriel / Dollard-Desjardins,45.649794,-73.518103,circle
Mansfield / Saint-Antoine,45.498126,-73.564791,circle
Royalmount / Paramax (descente),45.489713,-73.67237800000001,circle
Royalmount / Paramax,45.4898,-73.672048,circle
Royalmount / Pharmascience,45.488841,-73.67347600000001,circle
Royalmount / D.S.M.,45.488712,-73.67343199999999,circle
Royalmount / No 6150,45.485611999999996,-73.675694,circle
Jean-Talon / No 5005,45.496567999999996,-73.650532,circle
Atwater / du Centre,45.476052,-73.57376,circle
Parc Angrignon,45.440688,-73.59660600000001,circle
Parc Angrignon,45.441607,-73.59617800000001,circle
Wellington / du Centre,45.485271999999995,-73.557618,circle
Wellington / de la Sucrerie,45.482911,-73.558003,circle
Wellington / Charlevoix,45.473979,-73.561622,circle
Newman / Joseph-A.-Cousineau,45.452703,-73.60508,circle
de l'Église / Drake,45.463394,-73.582199,circle
de l'Église / Drake,45.463491,-73.582122,circle
de l'Église / Laurendeau,45.463728,-73.587662,circle
de l'Église / Saint-Rémi,45.463657,-73.588237,circle
Gouin / 101e Avenue,45.682324,-73.531421,circle
Gouin / No 12050,45.685097,-73.52774000000001,circle
Gouin / No 12050,45.685401,-73.527644,circle
Gouin / No 12140,45.687363,-73.526768,circle
Collège Saint-Jean-Vianney (Gouin/No 12630),45.694346,-73.520837,circle
Collège Saint-Jean-Vianney (Gouin / No 12630),45.694346,-73.520837,circle
Gouin / No 13200,45.698126,-73.511737,circle
Gouin / No 13200,45.698235,-73.511629,circle
René-Lévesque / Union,45.502309000000004,-73.56676999999999,circle
Robert-Bourassa / William,45.496969,-73.559422,circle
des Moulins / No 950,45.489249,-73.54656700000001,circle
Notre-Dame / des Futailles,45.58064,-73.512003,circle
Notre-Dame / No 6265,45.571714,-73.519808,circle
Notre-Dame / No 6380,45.573584000000004,-73.518455,circle
Notre-Dame / Garnison Montréal,45.575631,-73.51639,circle
Notre-Dame / No 6565,45.574255,-73.517544,circle
Henri-Bourassa / No 8601,45.630520000000004,-73.57372600000001,circle
Maurice-Duplessis / Fernand-Gauthier,45.627303999999995,-73.595515,circle
Maurice-Duplessis / Fernand-Gauthier,45.626994,-73.595625,circle
Rita-Levi-Montalcini / Maurice-Duplessis,45.638912,-73.580486,circle
Cégep Marie-Victorin,45.621145,-73.607383,circle
Hôpital Rivière-des-Prairies (M.-Duplessis/No 7000,45.619659999999996,-73.61024,circle
Saint-Jacques / No 6705,45.459056,-73.627138,circle
Saint-Jacques / No 6665,45.460182,-73.626448,circle
Saint-Jacques / No 6945,45.457484,-73.629044,circle
Station Vendôme,45.47421,-73.604012,circle
Station Vendôme,45.474018,-73.604232,circle
Saint-Jacques / Helen-Rochester,45.455925,-73.6317,circle
Saint-Jacques / Saint-Jacques,45.455321000000005,-73.63231,circle
Saint-Patrick / No 3400,45.475120000000004,-73.57717199999999,circle
Saint-Patrick / No 3500,45.473805,-73.578097,circle
Saint-Patrick / No 3550,45.472787,-73.57899599999999,circle
Saint-Patrick / No 3620,45.471659,-73.580073,circle
Saint-Patrick / No 3826,45.469394,-73.58344100000001,circle
Côte-Saint-Luc / No 5105,45.482357,-73.620639,circle
Benny / Benny-Crescent,45.464372,-73.62568900000001,circle
Monk / Raudot,45.448197,-73.59206400000001,circle
Crémazie / De Gaspé,45.543802,-73.64055400000001,circle
Crémazie / de l'Acadie,45.531275,-73.64756,circle
Crémazie / de l'Acadie,45.53066,-73.649867,circle
Collège André-Grasset,45.550065999999994,-73.633444,circle
De La Vérendrye / Desmarchais,45.455323,-73.582092,circle
Station Jolicoeur,45.456958,-73.581489,circle
Square Sir-George-Étienne-Cartier,45.474126,-73.58743,circle
Notre-Dame / No 6450,45.457982,-73.616014,circle
Notre-Dame / No 6300,45.459035,-73.61411,circle
Notre-Dame / No 6000,45.461221,-73.610163,circle
Notre-Dame / Place Turcot Ouest,45.462385999999995,-73.60824000000001,circle
Notre-Dame / Monk,45.466728,-73.59989399999999,circle
Notre-Dame / Monk,45.466319,-73.600305,circle
Notre-Dame / Gadbois,45.467739,-73.59789599999999,circle
Saint-Michel / D'Hérelle ouest,45.565145,-73.612369,circle
Station Papineau (De Maisonneuve / Cartier),45.524065,-73.55311999999999,circle
Ridgewood / No 3440,45.493815999999995,-73.612408,circle
Ridgewood / No 3360,45.494334,-73.610248,circle
Gouin / No 12980,45.696811,-73.516577,circle
De Courcelle / Saint-Jacques,45.475559000000004,-73.594559,circle
Van Horne / Linton,45.506768,-73.626823,circle
Van Horne / Linton,45.506775,-73.627111,circle
Maurice-Duplessis / Jean-Yves-Bigras,45.647723,-73.56714699999999,circle
de l'Acadie / Place de l'Acadie,45.533605,-73.67875500000001,circle
Hôpital Louis-H.-La Fontaine (Hochelaga/No 7401),45.588063,-73.526275,circle
Hôpital Louis-H.-La Fontaine (Hochelaga/No 7401),45.587385999999995,-73.526584,circle
Polyvalente Édouard-Montpetit,45.576389,-73.534019,circle
Hochelaga / Vimont,45.563358,-73.541601,circle
Clark / Mozart,45.532747,-73.616109,circle
Clark / Saint-Zotique,45.531349,-73.61301800000001,circle
Crémazie / de Reims,45.539840999999996,-73.643152,circle
Station Charlevoix,45.477957,-73.569261,circle
Viau / Boulangerie POM,45.564534,-73.551558,circle
Stade Saputo,45.564019,-73.550718,circle
Sherbrooke / Yves-Thériault,45.6792,-73.501701,circle
François-Perrault / Michel-Ange,45.562348,-73.60248,circle
Lac aux Castors (Remembrance / No 2000),45.499445,-73.600504,circle
Honoré-Beaugrand / Fonteneau,45.598219,-73.54053,circle
Honoré-Beaugrand / Fonteneau,45.598282,-73.541087,circle
Chénier / Honoré-Beaugrand,45.598978,-73.543773,circle
Monk / De Biencourt,45.458705,-73.596017,circle
Place Jacques-Cartier,45.508070000000004,-73.554092,circle
Terminus Sherbrooke / Gouin,45.697373999999996,-73.491876,circle
Armand-Bombardier / Perras,45.638002,-73.596672,circle
Metcalfe / Sainte-Catherine,45.500726,-73.572429,circle
Hochelaga / Garnison Montréal,45.577388,-73.533424,circle
Sainte-Catherine / Frontenac,45.530377,-73.54532900000001,circle
Metcalfe / René-Lévesque,45.499516,-73.569862,circle
de l'Acadie / De Salaberry,45.540473999999996,-73.695349,circle
Station Honoré-Beaugrand / Terminus Nord,45.596945,-73.536323,circle
Bourbonnière / Rachel,45.552251,-73.556253,circle
Parc du Mont-Royal,45.515987,-73.58959899999999,circle
Notre-Dame / Beausoleil (est),45.687653000000005,-73.48990500000001,circle
Monk / De La Vérendrye,45.447014,-73.591616,circle
Saint-Denis / De La Gauchetière,45.512144,-73.557139,circle
Station Beaubien,45.535092,-73.604959,circle
de Monkland / Coronation,45.459787,-73.63691800000001,circle
École Lucien-Pagé (Jarry / Centre Ste-Croix),45.537403999999995,-73.63234399999999,circle
Station Charlevoix,45.478061,-73.56947199999999,circle
Hôpital Notre-Dame (Sherbrooke / De Champlain),45.526576,-73.564249,circle
Gouin / Wood,45.511663,-73.751589,circle
Elmhurst / Saint-Jacques,45.45366,-73.637773,circle
Station Frontenac (Frontenac / Ontario),45.532958,-73.552399,circle
Station Frontenac (Frontenac / Ontario),45.53273,-73.551866,circle
Station Frontenac (du Havre / Ontario),45.533275,-73.551792,circle
René-Lévesque / Berri,45.513383000000005,-73.5574,circle
Atateken / Sainte-Catherine,45.517456,-73.556896,circle
Sainte-Catherine / Dorion,45.523537,-73.55142,circle
Saint-Rémi / Pullman,45.472977,-73.596682,circle
Rosemont / No 6585,45.586135999999996,-73.555018,circle
Rosemont / 19e Avenue,45.558778000000004,-73.575725,circle
Maurice-Duplessis / 6e Avenue,45.623841999999996,-73.601698,circle
Perras / Pierre-Baillargeon,45.646902000000004,-73.582101,circle
Perras / Pierre-Baillargeon,45.646471999999996,-73.582185,circle
Maurice-Duplessis / No 7588,45.626363,-73.59733100000001,circle
